raid_day,dow,month,night_hours,heating_season,holiday_ua,holiday_ua_w,holiday_ru,holiday_ru_w,alerts_prev,alert_minutes_prev,drone_tracks_prev,missile_tracks_prev,drone_tracks_obl_prev,missile_tracks_obl_prev,drones_launched_ua_prev,mig31k_prev,strategic_prev,kalibr_prev,night_cloud_low_avg,night_wind_avg,night_temp_avg,night_precip_sum,y_attacked,y_drone_tracks,y_missile_tracks,y_drone_tracks_obl,y_alert_minutes,mig31k_same_window
2024-10-31,4,10,14.59,True,,0,,0,2,151.0,2.0,0.0,2.0,0.0,43.0,0,0,0,37.625,17.3125,8.912499904632568,0.4,True,2.0,0.0,2.0,212.0,0
2024-11-01,5,11,14.65,True,,0,,0,2,212.0,2.0,0.0,2.0,0.0,48.0,0,0,0,33.0,24.97499990463257,11.850000023841858,0.0,True,3.0,0.0,3.0,346.0,0
2024-11-02,6,11,14.7,True,,0,,0,3,346.0,3.0,0.0,3.0,0.0,71.0,0,0,0,12.25,19.674999952316284,2.837499976158142,0.0,True,9.0,0.0,2.0,576.0,0
2024-11-03,7,11,14.76,True,,0,,0,4,576.0,9.0,0.0,2.0,0.0,96.0,0,0,0,63.75,28.799999475479126,5.162499964237213,0.1,True,2.0,0.0,2.0,74.0,0
2024-11-04,1,11,14.81,True,,0,День єдності,2,2,74.0,2.0,0.0,2.0,0.0,80.0,0,0,0,0.125,14.887499809265137,-0.6249999878928065,0.0,,0.0,0.0,2.0,313.0,0
2024-11-05,2,11,14.86,True,,0,,0,3,313.0,0.0,0.0,2.0,0.0,79.0,0,0,0,5.5,19.075000286102295,4.162499934434891,0.0,False,0.0,0.0,5.0,15.0,0
2024-11-06,3,11,14.92,True,,0,,0,1,15.0,0.0,0.0,5.0,0.0,63.0,0,0,0,63.875,12.412500023841858,3.9374999701976776,0.0,True,7.0,0.0,10.0,539.0,0
2024-11-07,4,11,14.97,True,,0,,0,4,539.0,7.0,0.0,10.0,0.0,106.0,0,0,0,47.125,11.825000047683716,3.1624999940395355,0.0,True,1.0,1.0,7.0,597.0,0
2024-11-08,5,11,15.02,True,,0,,0,1,597.0,1.0,1.0,7.0,0.0,92.0,0,0,0,99.5,8.762499928474426,4.674999922513962,0.0,True,1.0,0.0,0.0,58.0,0
2024-11-09,6,11,15.07,True,,0,,0,1,58.0,1.0,0.0,0.0,0.0,0.0,0,0,0,97.5,4.325000077486038,3.5249999463558197,0.0,True,3.0,0.0,12.0,309.0,0
2024-11-10,7,11,15.12,True,,0,,0,3,309.0,3.0,0.0,12.0,0.0,0.0,0,0,0,100.0,6.374999940395355,2.2749999910593033,0.0,True,1.0,0.0,10.0,390.0,1
2024-11-11,1,11,15.17,True,,0,,0,2,390.0,1.0,0.0,10.0,0.0,74.0,1,0,0,92.875,5.050000011920929,2.3499999791383743,0.0,True,2.0,0.0,8.0,429.0,0
2024-11-12,2,11,15.22,True,,0,,0,5,429.0,2.0,0.0,8.0,0.0,110.0,0,0,0,97.0,5.675000041723251,2.5,0.0,True,5.0,2.0,5.0,340.0,0
2024-11-13,3,11,15.27,True,,0,,0,5,340.0,5.0,2.0,5.0,2.0,90.0,0,1,0,100.0,7.037499964237213,2.6875,1.4000001,True,1.0,0.0,1.0,30.0,0
2024-11-14,4,11,15.31,True,,0,,0,1,30.0,1.0,0.0,1.0,0.0,59.0,0,0,0,100.0,9.424999952316284,0.9374999925494194,0.0,False,0.0,0.0,0.0,0.0,0
2024-11-15,5,11,15.36,True,,0,,0,0,0.0,0.0,0.0,0.0,1.0,29.0,0,1,0,40.625,9.837500035762787,1.4749999968335032,0.0,True,4.0,0.0,7.0,166.0,0
2024-11-16,6,11,15.4,True,,0,,0,1,166.0,4.0,0.0,7.0,0.0,83.0,0,0,0,100.0,11.362500071525574,5.375,0.0,True,1.0,4.0,5.0,360.0,0
2024-11-17,7,11,15.45,True,,0,,0,4,360.0,1.0,4.0,5.0,4.0,0.0,0,1,0,0.875,11.912499904632568,2.13749997317791,0.0,False,0.0,0.0,1.0,0.0,0
2024-11-18,1,11,15.49,True,,0,,0,0,0.0,0.0,0.0,1.0,0.0,11.0,0,0,0,59.25,13.56249988079071,2.850000023841858,0.4,True,2.0,0.0,7.0,182.0,1
2024-11-19,2,11,15.53,True,,0,,0,4,182.0,2.0,0.0,7.0,0.0,87.0,1,0,0,0.0,18.787500262260437,4.4625000059604645,0.0,True,6.0,0.0,6.0,255.0,0
2024-11-20,3,11,15.58,True,,0,,0,3,255.0,6.0,0.0,6.0,1.0,122.0,0,0,0,77.75,15.949999928474426,5.962500095367432,5.8999996,,0.0,0.0,0.0,187.0,1
2024-11-21,4,11,15.62,True,,0,,0,2,187.0,0.0,0.0,0.0,3.0,0.0,1,1,0,2.75,13.0625,-2.11250002682209,0.0,True,1.0,0.0,8.0,82.0,0
2024-11-22,5,11,15.65,True,,0,,0,2,82.0,1.0,0.0,8.0,0.0,0.0,0,0,0,100.0,7.800000011920929,0.949999988079071,12.2,False,0.0,0.0,7.0,0.0,0
2024-11-23,6,11,15.69,True,,0,,0,0,0.0,0.0,0.0,7.0,0.0,0.0,0,0,0,35.75,14.737499952316284,-1.8500000014901161,0.0,True,1.0,0.0,7.0,182.0,0
2024-11-24,7,11,15.73,True,,0,,0,1,182.0,1.0,0.0,7.0,0.0,0.0,0,0,0,1.0,5.500000059604645,-4.774999916553497,0.0,True,2.0,0.0,6.0,288.0,0
2024-11-25,1,11,15.77,True,,0,,0,3,288.0,2.0,0.0,6.0,0.0,0.0,0,0,0,0.0,8.650000035762787,-4.037500023841858,0.0,True,2.0,0.0,3.0,347.0,0
2024-11-26,2,11,15.8,True,,0,,0,2,347.0,2.0,0.0,3.0,0.0,0.0,0,0,0,91.25,8.512500166893005,-5.875,0.0,True,2.0,0.0,0.0,173.0,0
2024-11-27,3,11,15.83,True,,0,,0,4,173.0,2.0,0.0,0.0,0.0,89.0,0,0,0,99.875,6.1249998807907104,-0.3500000024214387,0.0,True,5.0,2.0,4.0,587.0,1
2024-11-28,4,11,15.87,True,,0,,0,3,587.0,5.0,2.0,4.0,8.0,97.0,1,0,1,100.0,13.37500011920929,0.33750000316649675,0.0,True,2.0,0.0,10.0,155.0,0
2024-11-29,5,11,15.9,True,,0,,0,2,155.0,2.0,0.0,10.0,0.0,132.0,0,0,0,99.875,5.700000047683716,-0.037500000558793545,0.1,True,1.0,0.0,1.0,14.0,0
2024-11-30,6,11,15.93,True,,0,,0,1,14.0,1.0,0.0,1.0,0.0,10.0,0,0,0,100.0,1.2499999795109034,0.32500000670552254,0.0,True,4.0,0.0,8.0,120.0,0
2024-12-01,7,12,15.96,True,,0,,0,2,120.0,4.0,0.0,8.0,0.0,78.0,0,0,0,100.0,7.587500095367432,0.8125,0.0,True,2.0,0.0,7.0,300.0,0
2024-12-02,1,12,15.98,True,,0,,0,2,300.0,2.0,0.0,7.0,0.0,110.0,0,0,0,100.0,8.400000214576721,0.3625000035390258,0.0,False,0.0,0.0,2.0,103.0,0
2024-12-03,2,12,16.01,True,,0,,0,3,103.0,0.0,0.0,2.0,0.0,28.0,0,0,0,100.0,7.650000095367432,-1.7250000089406967,0.0,False,0.0,0.0,6.0,0.0,0
2024-12-04,3,12,16.03,True,,0,,0,0,0.0,0.0,0.0,6.0,0.0,50.0,0,0,0,100.0,4.399999976158142,-2.699999988079071,0.0,True,1.0,0.0,7.0,28.0,0
2024-12-05,4,12,16.06,True,,0,,0,1,28.0,1.0,0.0,7.0,1.0,44.0,0,0,0,99.875,5.462499916553497,-1.5625000149011612,0.0,True,2.0,0.0,5.0,239.0,0
2024-12-06,5,12,16.08,True,День Збройних Сил,2,,0,2,239.0,2.0,0.0,5.0,0.0,53.0,0,0,0,100.0,12.674999952316284,0.06250001210719347,4.1,True,1.0,0.0,3.0,72.0,0
2024-12-07,6,12,16.1,True,,0,,0,2,72.0,1.0,0.0,3.0,0.0,14.0,0,0,0,100.0,17.762500047683716,1.6250000074505806,0.1,True,1.0,0.0,3.0,63.0,0
2024-12-08,7,12,16.12,True,,0,,0,1,63.0,1.0,0.0,3.0,0.0,74.0,0,0,0,100.0,10.700000166893005,0.12500000279396772,0.0,True,5.0,0.0,13.0,95.0,0
2024-12-09,1,12,16.13,True,,0,,0,3,95.0,5.0,0.0,13.0,0.0,37.0,0,0,0,100.0,14.12499988079071,0.26250000670552254,6.6000004,False,0.0,0.0,0.0,0.0,0
2024-12-10,2,12,16.15,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,11.075000047683716,0.07500000298023224,0.90000004,False,0.0,0.0,0.0,0.0,0
2024-12-11,3,12,16.16,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,14.987499833106995,-1.4500000029802322,1.0,,0.0,0.0,0.0,0.0,0
2024-12-12,4,12,16.18,True,,0,День конституції рф,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54.25,22.199999809265137,-2.5624999552965164,0.90000004,True,10.0,0.0,5.0,423.0,1
2024-12-13,5,12,16.19,True,,0,,0,3,423.0,10.0,0.0,5.0,8.0,193.0,1,1,0,0.0,9.862500071525574,-9.137499928474426,0.0,True,1.0,0.0,12.0,238.0,1
2024-12-14,6,12,16.2,True,,0,,0,3,238.0,1.0,0.0,12.0,0.0,58.0,1,0,0,38.875,13.112500071525574,-3.512499988079071,1.2,False,0.0,0.0,4.0,0.0,0
2024-12-15,7,12,16.21,True,,0,,0,0,0.0,0.0,0.0,4.0,0.0,108.0,0,0,0,95.375,16.68749988079071,0.8250000104308128,1.0,True,1.0,0.0,5.0,64.0,0
2024-12-16,1,12,16.21,True,,0,,0,2,64.0,1.0,0.0,5.0,0.0,49.0,0,0,0,3.0,20.68750023841858,3.724999964237213,0.2,True,2.0,0.0,9.0,26.0,0
2024-12-17,2,12,16.22,True,,0,,0,2,26.0,2.0,0.0,9.0,0.0,20.0,0,0,0,2.875,19.6875,2.312499985098839,0.0,False,0.0,0.0,7.0,15.0,0
2024-12-18,3,12,16.22,True,,0,,0,1,15.0,0.0,0.0,7.0,0.0,51.0,0,0,0,65.25,9.687499940395355,1.500000011175871,1.0,True,1.0,0.0,8.0,128.0,0
2024-12-19,4,12,16.22,True,,0,,0,3,128.0,1.0,0.0,8.0,0.0,85.0,0,0,0,0.0,14.325000047683716,2.6999999582767487,0.0,True,1.0,2.0,2.0,130.0,1
2024-12-20,5,12,16.22,True,,0,,0,4,130.0,1.0,2.0,2.0,0.0,65.0,1,0,0,90.875,11.637499928474426,3.5999999940395355,3.2,True,3.0,0.0,2.0,97.0,0
2024-12-21,6,12,16.22,True,,0,,0,4,97.0,3.0,0.0,2.0,0.0,113.0,0,0,0,100.0,5.200000047683716,-0.32500000670552254,0.0,True,2.0,0.0,8.0,82.0,0
2024-12-22,7,12,16.22,True,,0,,0,3,82.0,2.0,0.0,8.0,0.0,103.0,0,0,0,100.0,7.087500035762787,-2.537499964237213,0.0,False,0.0,0.0,8.0,131.0,0
2024-12-23,1,12,16.21,True,,0,,0,2,131.0,0.0,0.0,8.0,0.0,72.0,0,0,0,98.375,4.175000011920929,-0.47500000707805157,0.0,True,4.0,0.0,8.0,162.0,0
2024-12-24,2,12,16.21,True,,0,,0,4,162.0,4.0,0.0,8.0,0.0,60.0,0,0,0,90.75,7.937500059604645,0.13750000204890966,0.0,True,5.0,0.0,4.0,400.0,0
2024-12-25,3,12,16.2,True,Різдво,3,,0,4,400.0,5.0,0.0,4.0,0.0,106.0,0,1,2,100.0,9.699999809265137,-1.4374999925494194,0.0,True,1.0,0.0,2.0,30.0,0
2024-12-26,4,12,16.19,True,,0,,0,1,30.0,1.0,0.0,2.0,0.0,20.0,0,0,0,100.0,8.025000035762787,0.3875000011175871,0.90000004,True,1.0,0.0,0.0,0.0,0
2024-12-27,5,12,16.18,True,,0,,0,0,0.0,1.0,0.0,0.0,0.0,24.0,0,0,0,100.0,7.5,0.037500000558793545,0.0,False,0.0,0.0,0.0,0.0,0
2024-12-28,6,12,16.17,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,0,100.0,4.024999976158142,-0.28750001080334187,0.0,False,0.0,0.0,0.0,0.0,0
2024-12-29,7,12,16.16,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0,100.0,8.224999964237213,-0.23750000540167093,0.0,False,0.0,0.0,0.0,0.0,0
2024-12-30,1,12,16.14,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,0,100.0,13.125,0.6750000081956387,0.0,True,1.0,0.0,4.0,187.0,1
2024-12-31,2,12,16.12,True,,0,,0,3,187.0,1.0,0.0,4.0,2.0,40.0,1,0,0,66.875,11.837499976158142,1.537500023841858,0.0,True,4.0,0.0,4.0,166.0,0
2025-01-01,3,1,16.12,True,Новий рік,3,Новий рік,2,1,166.0,4.0,0.0,4.0,0.0,111.0,0,0,0,0.0,21.0,4.462500035762787,0.0,True,1.0,0.0,1.0,55.0,0
2025-01-02,4,1,16.11,True,,0,,0,1,55.0,1.0,0.0,1.0,0.0,72.0,0,0,0,3.5,13.625,3.625,0.4,True,1.0,0.0,5.0,254.0,0
2025-01-03,5,1,16.09,True,,0,,0,3,254.0,1.0,0.0,5.0,0.0,32.0,0,0,0,63.375,14.06249988079071,-1.4999999925494194,0.0,True,2.0,0.0,9.0,154.0,1
2025-01-04,6,1,16.07,True,,0,,0,4,154.0,2.0,0.0,9.0,0.0,30.0,1,0,0,0.0,14.800000071525574,-4.050000011920929,0.0,False,0.0,0.0,6.0,0.0,0
2025-01-05,7,1,16.04,True,,0,,0,0,0.0,0.0,0.0,6.0,0.0,103.0,0,0,0,0.375,10.712499976158142,-3.75,0.0,False,0.0,0.0,1.0,168.0,0
2025-01-06,1,1,16.02,True,,0,,0,5,168.0,0.0,0.0,1.0,0.0,128.0,0,0,0,3.125,12.850000023841858,2.0250000059604645,0.0,False,0.0,0.0,0.0,0.0,0
2025-01-07,2,1,16.0,True,,0,Різдво (РПЦ),2,0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,0,1.625,13.850000023841858,4.46249994635582,0.0,True,1.0,0.0,6.0,123.0,1
2025-01-08,3,1,15.97,True,,0,,0,4,123.0,1.0,0.0,6.0,0.0,64.0,1,0,0,71.625,15.100000262260437,3.537500023841858,1.4,False,0.0,0.0,1.0,0.0,0
2025-01-09,4,1,15.94,True,,0,,0,0,0.0,0.0,0.0,1.0,0.0,70.0,0,0,0,0.0,13.087500095367432,3.637499988079071,0.0,True,2.0,0.0,4.0,38.0,0
2025-01-10,5,1,15.91,True,,0,,0,2,38.0,2.0,0.0,4.0,0.0,72.0,0,0,0,99.625,15.75,1.5125000029802322,6.3,False,0.0,0.0,3.0,43.0,0
2025-01-11,6,1,15.88,True,,0,,0,1,43.0,0.0,0.0,3.0,0.0,74.0,0,0,0,1.75,9.737500071525574,-2.824999988079071,0.0,False,0.0,0.0,4.0,175.0,0
2025-01-12,7,1,15.85,True,,0,,0,3,175.0,0.0,0.0,4.0,0.0,94.0,0,0,0,10.625,4.687500014901161,-4.837500065565109,0.0,False,0.0,0.0,6.0,37.0,0
2025-01-13,1,1,15.82,True,,0,,0,3,37.0,0.0,0.0,6.0,0.0,110.0,0,0,0,100.0,10.987500071525574,-2.5499999970197678,0.0,,0.0,0.0,3.0,215.0,0
2025-01-14,2,1,15.78,True,,0,,0,2,215.0,0.0,0.0,3.0,0.0,80.0,0,0,0,0.0,14.06250011920929,-0.33750000689178705,0.0,True,1.0,0.0,4.0,170.0,0
2025-01-15,3,1,15.75,True,,0,,0,2,170.0,1.0,0.0,4.0,0.0,74.0,0,1,0,100.0,6.637499988079071,0.12500000465661287,0.0,False,0.0,0.0,5.0,0.0,0
2025-01-16,4,1,15.71,True,,0,,0,0,0.0,0.0,0.0,5.0,0.0,55.0,0,0,0,86.25,16.237500190734863,1.0,0.0,True,1.0,0.0,2.0,73.0,0
2025-01-17,5,1,15.67,True,,0,,0,2,73.0,1.0,0.0,2.0,0.0,50.0,0,0,0,100.0,12.725000023841858,1.3874999731779099,0.1,True,6.0,0.0,8.0,252.0,0
2025-01-18,6,1,15.64,True,,0,,0,3,252.0,6.0,0.0,8.0,0.0,39.0,0,0,0,63.0,19.450000047683716,1.9124999791383743,0.0,False,0.0,0.0,4.0,72.0,0
2025-01-19,7,1,15.6,True,,0,,0,2,72.0,0.0,0.0,4.0,0.0,300.0,0,0,0,46.125,12.912499904632568,0.0875000050291419,0.0,True,1.0,0.0,9.0,100.0,0
2025-01-20,1,1,15.56,True,,0,,0,3,100.0,1.0,0.0,9.0,0.0,0.0,0,0,0,100.0,2.7874999940395355,0.7624999992549419,0.0,True,1.0,0.0,2.0,193.0,0
2025-01-21,2,1,15.51,True,,0,,0,2,193.0,1.0,0.0,2.0,0.0,0.0,0,0,0,100.0,12.225000023841858,-0.8499999940395355,0.0,True,2.0,0.0,5.0,100.0,0
2025-01-22,3,1,15.47,True,День Соборності,2,,0,3,100.0,2.0,0.0,5.0,0.0,99.0,0,0,0,100.0,11.975000143051147,0.38750000670552254,2.0000002,True,1.0,0.0,2.0,146.0,0
2025-01-23,4,1,15.43,True,,0,,0,3,146.0,1.0,0.0,2.0,0.0,92.0,0,0,0,100.0,7.150000035762787,-0.037500000558793545,0.0,True,2.0,0.0,5.0,99.0,0
2025-01-24,5,1,15.38,True,,0,,0,1,99.0,2.0,0.0,5.0,0.0,58.0,0,0,0,100.0,5.625,1.6875,0.0,False,0.0,0.0,1.0,65.0,0
2025-01-25,6,1,15.34,True,,0,,0,1,65.0,0.0,0.0,1.0,0.0,0.0,0,0,0,96.75,11.5625,2.9000000059604645,0.0,False,0.0,0.0,3.0,8.0,0
2025-01-26,7,1,15.29,True,,0,,0,1,8.0,0.0,0.0,3.0,1.0,375.0,0,0,0,65.125,15.087500095367432,5.474999964237213,0.0,True,2.0,0.0,2.0,65.0,0
2025-01-27,1,1,15.24,True,,0,,0,2,65.0,2.0,0.0,2.0,0.0,104.0,0,0,0,100.0,8.912500083446503,5.737499952316284,0.0,True,1.0,0.0,3.0,219.0,1
2025-01-28,2,1,15.19,True,,0,,0,2,219.0,1.0,0.0,3.0,0.0,100.0,1,0,0,82.625,13.199999928474426,5.850000023841858,0.0,True,2.0,0.0,1.0,41.0,0
2025-01-29,3,1,15.15,True,,0,,0,2,41.0,2.0,0.0,1.0,0.0,57.0,0,0,0,0.0,11.387500166893005,4.937499940395355,0.0,False,0.0,0.0,5.0,128.0,0
2025-01-30,4,1,15.1,True,,0,,0,1,128.0,0.0,0.0,5.0,0.0,0.0,0,0,0,82.125,8.499999940395355,4.224999964237213,0.0,True,3.0,0.0,4.0,62.0,0
2025-01-31,5,1,15.05,True,,0,,0,2,62.0,3.0,0.0,4.0,0.0,102.0,0,0,0,91.75,10.550000071525574,5.774999976158142,0.0,True,1.0,0.0,3.0,291.0,0
2025-02-01,6,2,14.99,True,,0,,0,2,291.0,1.0,0.0,3.0,0.0,123.0,0,0,0,64.5,12.037500023841858,1.0249999836087227,0.1,False,0.0,0.0,2.0,18.0,0
2025-02-02,7,2,14.94,True,,0,,0,1,18.0,0.0,0.0,2.0,0.0,1595.0,0,0,0,77.625,7.425000011920929,-0.3625000035390258,0.0,False,0.0,0.0,4.0,0.0,0
2025-02-03,1,2,14.89,True,,0,,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,96.5,12.125,-0.9874999821186066,0.2,True,1.0,0.0,3.0,237.0,0
2025-02-04,2,2,14.84,True,,0,,0,2,237.0,1.0,0.0,3.0,0.0,65.0,0,0,0,56.875,7.612499952316284,-2.949999988079071,0.1,True,2.0,0.0,7.0,397.0,0
2025-02-05,3,2,14.78,True,,0,,0,2,397.0,2.0,0.0,7.0,0.0,104.0,0,0,0,93.375,12.06250011920929,-1.4874999970197678,0.0,True,4.0,0.0,2.0,168.0,0
2025-02-06,4,2,14.73,True,,0,,0,2,168.0,4.0,0.0,2.0,0.0,77.0,0,0,0,56.375,6.850000023841858,-3.4375,0.0,True,1.0,0.0,3.0,287.0,0
2025-02-07,5,2,14.67,True,,0,,0,1,287.0,1.0,0.0,3.0,0.0,112.0,0,0,0,100.0,10.924999952316284,-4.949999988079071,0.0,True,3.0,0.0,5.0,423.0,0
2025-02-08,6,2,14.62,True,,0,,0,1,423.0,3.0,0.0,5.0,0.0,139.0,0,0,0,100.0,6.787499904632568,-6.449999928474426,0.0,True,1.0,0.0,2.0,288.0,0
2025-02-09,7,2,14.56,True,,0,,0,3,288.0,1.0,0.0,2.0,0.0,408.0,0,0,0,99.75,6.800000071525574,-7.087499916553497,0.0,True,2.0,0.0,5.0,206.0,0
2025-02-10,1,2,14.51,True,,0,,0,1,206.0,2.0,0.0,5.0,0.0,83.0,0,0,0,100.0,6.762499988079071,-5.950000047683716,0.0,True,3.0,0.0,4.0,408.0,0
2025-02-11,2,2,14.45,True,,0,,0,2,408.0,3.0,0.0,4.0,0.0,124.0,0,0,1,20.625,5.737499952316284,-8.45000010728836,0.0,True,2.0,0.0,8.0,229.0,0
2025-02-12,3,2,14.39,True,,0,,0,2,229.0,2.0,0.0,8.0,0.0,123.0,0,0,0,12.25,3.7874999344348907,-8.100000023841858,0.0,True,1.0,0.0,2.0,20.0,0
2025-02-13,4,2,14.33,True,,0,,0,1,20.0,1.0,0.0,2.0,0.0,140.0,0,0,0,0.0,8.987500071525574,-4.9375,0.0,False,0.0,0.0,1.0,128.0,0
2025-02-14,5,2,14.27,True,,0,,0,2,128.0,0.0,0.0,1.0,0.0,133.0,0,0,0,100.0,14.724999904632568,-3.600000023841858,0.70000005,False,0.0,0.0,0.0,0.0,0
2025-02-15,6,2,14.21,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,36.375,8.350000143051147,-8.98749989271164,0.0,True,3.0,0.0,3.0,314.0,0
2025-02-16,7,2,14.16,True,,0,,0,1,314.0,3.0,0.0,3.0,0.0,479.0,0,0,0,62.125,6.7499998807907104,-8.17499989271164,0.6,True,2.0,0.0,1.0,341.0,0
2025-02-17,1,2,14.1,True,,0,,0,1,341.0,2.0,0.0,1.0,0.0,147.0,0,0,0,0.0,11.56250011920929,-11.350000023841858,0.0,True,3.0,1.0,2.0,280.0,0
2025-02-18,2,2,14.04,True,,0,,0,3,280.0,3.0,1.0,2.0,1.0,176.0,0,0,0,1.0,11.49999988079071,-9.987500071525574,0.0,True,5.0,0.0,0.0,496.0,0
2025-02-19,3,2,13.98,True,,0,,0,2,496.0,5.0,0.0,0.0,1.0,167.0,0,0,0,91.25,9.225000023841858,-5.687500029802322,0.3,True,3.0,0.0,7.0,451.0,0
2025-02-20,4,2,13.91,True,,0,,0,2,451.0,3.0,0.0,7.0,0.0,0.0,0,0,0,96.875,6.624999940395355,-7.275000035762787,0.0,True,2.0,0.0,10.0,287.0,0
2025-02-21,5,2,13.85,True,,0,,0,1,287.0,2.0,0.0,10.0,0.0,160.0,0,0,0,1.25,2.9124999791383743,-12.987499952316284,0.0,,0.0,0.0,0.0,216.0,0
2025-02-22,6,2,13.79,True,,0,,0,1,216.0,0.0,0.0,0.0,0.0,162.0,0,0,0,0.0,6.662500023841858,-12.00000011920929,0.0,True,8.0,1.0,1.0,408.0,0
2025-02-23,7,2,13.73,True,,0,День захисника вітчизни,3,3,408.0,8.0,1.0,1.0,1.0,267.0,0,0,0,0.0,4.100000023841858,-10.93750011920929,0.0,True,2.0,0.0,4.0,242.0,1
2025-02-24,1,2,13.67,True,Річниця вторгнення,3,,0,2,242.0,2.0,0.0,4.0,0.0,185.0,1,0,0,0.0,4.775000035762787,-9.400000035762787,0.0,True,3.0,1.0,5.0,460.0,0
2025-02-25,2,2,13.61,True,,0,,0,2,460.0,3.0,1.0,5.0,1.0,213.0,0,0,0,0.0,5.287500023841858,-7.775000035762787,0.0,True,1.0,0.0,5.0,246.0,0
2025-02-26,3,2,13.54,True,,0,,0,1,246.0,1.0,0.0,5.0,0.0,177.0,0,0,0,0.0,9.887500047683716,-3.8875000178813934,0.0,True,2.0,0.0,6.0,346.0,0
2025-02-27,4,2,13.48,True,,0,,0,1,346.0,2.0,0.0,6.0,0.0,166.0,0,0,0,43.25,10.25,-1.475000023841858,0.0,True,1.0,0.0,1.0,117.0,0
2025-02-28,5,2,13.42,True,,0,,0,1,117.0,1.0,0.0,1.0,0.0,208.0,0,0,0,98.125,11.237500071525574,-0.17500000447034836,0.0,True,3.0,0.0,5.0,214.0,0
2025-03-01,6,3,13.36,True,,0,,0,1,214.0,3.0,0.0,5.0,0.0,154.0,0,0,0,79.625,6.324999988079071,-0.7499999981373549,0.0,True,1.0,0.0,0.0,157.0,0
2025-03-02,7,3,13.29,True,,0,,0,2,157.0,1.0,0.0,0.0,0.0,665.0,0,0,0,82.25,11.674999833106995,0.13750000298023224,0.0,False,0.0,0.0,6.0,116.0,1
2025-03-03,1,3,13.23,True,,0,,0,2,116.0,0.0,0.0,6.0,0.0,83.0,1,0,0,98.875,14.887500047683716,3.2000000178813934,0.0,False,0.0,0.0,0.0,8.0,0
2025-03-04,2,3,13.16,True,,0,,0,0,8.0,0.0,0.0,0.0,0.0,99.0,0,0,0,32.125,19.949999809265137,5.587499976158142,0.0,True,3.0,0.0,4.0,241.0,0
2025-03-05,3,3,13.1,True,,0,,0,1,241.0,3.0,0.0,4.0,2.0,0.0,0,0,0,0.0,21.34999990463257,7.937500059604645,0.0,True,1.0,0.0,1.0,33.0,0
2025-03-06,4,3,13.04,True,,0,,0,1,33.0,1.0,0.0,1.0,0.0,112.0,0,0,0,0.0,14.912499904632568,7.162500083446503,0.0,True,4.0,0.0,1.0,352.0,1
2025-03-07,5,3,12.97,True,,0,,0,3,352.0,4.0,0.0,1.0,3.0,194.0,1,1,1,0.0,7.450000047683716,5.562499970197678,0.0,False,0.0,0.0,1.0,43.0,0
2025-03-08,6,3,12.91,True,8 березня,1,8 березня,1,1,43.0,0.0,0.0,1.0,0.0,145.0,0,0,0,0.0,6.750000059604645,5.41250005364418,0.0,True,4.0,0.0,4.0,199.0,0
2025-03-09,7,3,12.84,True,,0,,0,2,199.0,4.0,0.0,4.0,0.0,520.0,0,0,0,0.0,10.887500166893005,5.762500047683716,0.0,True,1.0,0.0,2.0,209.0,0
2025-03-10,1,3,12.78,True,,0,,0,1,209.0,1.0,0.0,2.0,0.0,176.0,0,0,0,0.0,12.700000047683716,6.712499976158142,0.0,False,0.0,0.0,6.0,166.0,0
2025-03-11,2,3,12.71,True,,0,,0,1,166.0,0.0,0.0,6.0,0.0,126.0,0,0,0,4.75,9.26250010728836,8.775000095367432,1.2,True,2.0,0.0,1.0,64.0,0
2025-03-12,3,3,12.65,True,,0,,0,1,64.0,2.0,0.0,1.0,0.0,133.0,0,0,0,3.0,10.887500047683716,8.37500011920929,0.0,True,1.0,0.0,1.0,205.0,0
2025-03-13,4,3,12.59,True,,0,,0,2,205.0,1.0,0.0,1.0,0.0,117.0,0,0,0,0.375,17.875,11.674999833106995,0.0,False,0.0,0.0,0.0,17.0,1
2025-03-14,5,3,12.52,True,,0,,0,1,17.0,0.0,0.0,0.0,0.0,27.0,1,0,0,1.875,10.98749989271164,7.749999940395355,0.6,True,1.0,0.0,1.0,50.0,1
2025-03-15,6,3,12.46,True,,0,,0,2,50.0,1.0,0.0,1.0,0.0,178.0,1,0,0,85.5,10.424999952316284,0.8500000163912773,0.4,True,4.0,0.0,4.0,118.0,0
2025-03-16,7,3,12.39,True,,0,,0,2,118.0,4.0,0.0,4.0,1.0,515.0,0,0,0,0.0,7.274999976158142,-0.32500001322478056,0.0,True,2.0,0.0,1.0,149.0,0
